ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[16].Sollmenge;0;2019-03-26 16:39:23.275
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[16].Positionsnummer;0;2019-03-26 16:39:23.286
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[15].Status SAP;0;2019-03-26 16:39:23.263
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[15].Istmenge;0;2019-03-26 16:39:23.263
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[15].Sollmenge;0;2019-03-26 16:39:23.232
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[15].Positionsnummer;0;2019-03-26 16:39:23.232
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[14].Status SAP;0;2019-03-26 16:39:23.219
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[14].Istmenge;0;2019-03-26 16:39:23.208
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[14].Sollmenge;0;2019-03-26 16:39:23.164
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[14].Positionsnummer;0;2019-03-26 16:39:23.174
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[13].Status SAP;0;2019-03-26 16:39:23.154
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[13].Istmenge;0;2019-03-26 16:39:23.151
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[13].Sollmenge;0;2019-03-26 16:39:23.099
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[13].Positionsnummer;0;2019-03-26 16:39:23.109
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[12].Status SAP;0;2019-03-26 16:39:23.088
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[12].Istmenge;0;2019-03-26 16:39:23.078
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[12].Sollmenge;0;2019-03-26 16:39:23.034
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[12].Positionsnummer;0;2019-03-26 16:39:23.047
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[11].Status SAP;0;2019-03-26 16:39:23.029
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[11].Istmenge;0;2019-03-26 16:39:23.016
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[11].Sollmenge;0;2019-03-26 16:39:22.974
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[11].Positionsnummer;0;2019-03-26 16:39:22.982
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[10].Status SAP;0;2019-03-26 16:39:22.963
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[10].Istmenge;0;2019-03-26 16:39:22.951
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[10].Sollmenge;0;2019-03-26 16:39:22.906
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[10].Positionsnummer;0;2019-03-26 16:39:22.917
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[9].Status SAP;0;2019-03-26 16:39:22.896
